Date,market,log_return,volatility_20,volatility_60,range_pct,volume_ratio,return_ma5,return_ma20,volatility_ratio,kmeans_regime
2014-04-17,sp500,0.0013629237070939,0.0086254692289112,0.0084456354200832,0.0069228272240136,0.9531972213925728,0.0034366039168813,-0.0001916058661528,1.0212931058331485,0
2014-04-21,sp500,0.0037680156555725,0.0086434317726602,0.0083722841382265,0.004653030289889,0.783174942314016,0.0060966189959753,0.0001436439224562,1.0323863392542594,0
2014-04-22,sp500,0.0040837889961278,0.0086016431025662,0.0078943888726969,0.0065547966477702,0.9557222317087832,0.0052766351650527,0.0005916624202307,1.0895894845407617,0
2014-04-23,sp500,-0.002215766862522,0.008574792357786,0.0078691876959956,0.003114000701026,0.9187336700443464,0.0034865658890076,0.0002611605346635,1.089666772359423,0
2014-04-24,sp500,0.0017154882753308,0.0084049556700472,0.0078397116439796,0.0073565393919636,0.9544331099476095,0.0017428899543206,0.0006981817961739,1.0721001041539189,0
2014-04-25,sp500,-0.0081293447435016,0.0086189757059522,0.0077934962757157,0.0096705051492721,0.968303550574936,-0.0001555637357984,0.0003868091261976,1.1059190126013985,0
2014-04-28,sp500,0.0032308111625023,0.008588359012925,0.0076805516487408,0.0141219642648072,1.1964700296813342,-0.0002630046344125,0.0003168752221523,1.1181955939757282,0
2014-04-29,sp500,0.0047494605046335,0.0084703704728365,0.0076396129196561,0.0052280198467838,1.0757900206704614,-0.0001298703327113,0.0001597046781441,1.1087434091121124,0
2014-04-30,sp500,0.0029875498027012,0.0083457879763371,0.0069649278689295,0.0066403089730931,1.1073105886027492,0.0009107930003332,-4.165223393144887e-05,1.1982590679176377,0
2014-05-01,sp500,-0.0001432717443322,0.0083180100395414,0.0069177309478337,0.0056006999368224,0.996937764699532,0.0005390409964006,-0.0001912790127399,1.2024188425752873,0
2014-05-02,sp500,-0.0013493550298709,0.008319474508847,0.0069129363021677,0.0068203089375488,0.920501580074542,0.0018950389391267,-0.0002023925035829,1.2034646560012765,0
2014-05-05,sp500,0.0018694675823397,0.0077959122705247,0.0067564104151772,0.0099434327117419,0.8064262055994044,0.0016227702230942,0.0005219080217996,1.1538541609332111,0
2014-05-06,sp500,-0.009029031461991,0.0076689290208088,0.0066855036115146,0.0085505166479067,0.988426774498859,-0.0011329281702306,0.0006108720653076,1.1470981793503705,0
2014-05-07,sp500,0.0056007548710332,0.0077199326631559,0.0067151650236555,0.0101372676048868,1.0806584462517472,-0.0006102871565642,0.0007037329098504,1.1496266489298383,0
